tid,lat_lon,date_time,taxi_id,intersection_101_280,bayshore_fwy,stop
65964,37.6515198 -122.406982,2008-06-01,37,True,True,
65964,37.6251183 -122.401917,2008-06-01,37,True,True,
65964,37.6635284 -122.399567,2008-06-01,37,True,True,
65964,37.6135101 -122.386559,2008-06-01,37,True,True,
704822,37.7856102 -122.40593,2008-05-30,386,True,False,mall
704822,37.7301712 -122.403969,2008-05-30,386,True,False,intersection_101_280
704822,37.6148186 -122.386513,2008-05-30,386,True,False,airport
704822,37.615181 -122.38472,2008-05-30,386,True,False,airport
704822,37.7708817 -122.405998,2008-05-30,386,True,False,
704822,37.7834282 -122.402618,2008-05-30,386,True,False,
704822,37.7574196 -122.403992,2008-05-30,386,True,False,
573921,37.6297417 -122.403183,2008-05-26,314,True,True,
573921,37.7066307 -122.39473,2008-05-26,314,True,True,
459240,37.6150703 -122.39003,2008-05-19,250,True,True,airport
459240,37.7711716 -122.406128,2008-05-19,250,True,True,
409912,37.7826881 -122.406578,2008-06-08,220,True,False,mall
409912,37.7310791 -122.404442,2008-06-08,220,True,False,intersection_101_280
409912,37.6179619 -122.386093,2008-06-08,220,True,False,airport
409912,37.6178398 -122.387009,2008-06-08,220,True,False,airport
409912,37.6150208 -122.39035,2008-06-08,220,True,False,airport
459240,37.7833519 -122.402878,2008-05-19,250,True,True,
409912,37.7584686 -122.405411,2008-06-08,220,True,False,
409912,37.718071 -122.399437,2008-06-08,220,True,False,
409912,37.6427994 -122.406242,2008-06-08,220,True,False,
409912,37.6560593 -122.406708,2008-06-08,220,True,False,
409912,37.6293983 -122.403008,2008-06-08,220,True,False,
409912,37.6781998 -122.388481,2008-06-08,220,True,False,
409912,37.6917114 -122.39135,2008-06-08,220,True,False,
409912,37.6664696 -122.396118,2008-06-08,220,True,False,
426296,37.7857285 -122.405617,2008-06-08,230,True,True,mall
426296,37.7343102 -122.406311,2008-06-08,230,True,True,intersection_101_280
115006,37.7310791 -122.404411,2008-05-25,63,True,False,intersection_101_280
115006,37.6150589 -122.390182,2008-05-25,63,True,False,airport
115006,37.6178703 -122.385452,2008-05-25,63,True,False,airport
115006,37.6293602 -122.403008,2008-05-25,63,True,False,
115006,37.6919098 -122.39135,2008-05-25,63,True,False,
115006,37.6162987 -122.398773,2008-05-25,63,True,False,
115006,37.7053185 -122.394379,2008-05-25,63,True,False,
115006,37.7836418 -122.403328,2008-05-25,63,True,False,
115006,37.7579498 -122.404617,2008-05-25,63,True,False,
115006,37.7797203 -122.400169,2008-05-25,63,True,False,
115006,37.7446289 -122.405342,2008-05-25,63,True,False,
115006,37.7713394 -122.406219,2008-05-25,63,True,False,
426296,37.6154404 -122.389847,2008-06-08,230,True,True,airport
426296,37.6154213 -122.389862,2008-06-08,230,True,True,airport
426305,37.7703094 -122.405777,2008-06-08,230,True,False,
426305,37.6654282 -122.397171,2008-06-08,230,True,False,
426305,37.6136398 -122.386902,2008-06-08,230,True,False,
426305,37.6143913 -122.397926,2008-06-08,230,True,False,
426305,37.6406517 -122.405991,2008-06-08,230,True,False,
426305,37.6273918 -122.40274,2008-06-08,230,True,False,
426305,37.6904984 -122.39109,2008-06-08,230,True,False,
426305,37.6542282 -122.407181,2008-06-08,230,True,False,
426305,37.676899 -122.388634,2008-06-08,230,True,False,
426305,37.7167702 -122.399132,2008-06-08,230,True,False,
377165,37.7856598 -122.406464,2008-05-25,207,True,True,mall
409934,37.7305794 -122.403961,2008-06-08,220,True,False,intersection_101_280
475467,37.7328491 -122.405357,2008-05-29,259,True,True,intersection_101_280
475467,37.7751999 -122.40612,2008-05-29,259,True,True,
409934,37.7711182 -122.406128,2008-06-08,220,True,False,
409934,37.7443199 -122.405518,2008-06-08,220,True,False,
475467,37.6680183 -122.394562,2008-05-29,259,True,True,
475467,37.7201004 -122.399963,2008-05-29,259,True,True,
475467,37.6321793 -122.403419,2008-05-29,259,True,True,
475467,37.6580887 -122.405724,2008-05-29,259,True,True,
475467,37.6941185 -122.391899,2008-05-29,259,True,True,
967218,37.6149902 -122.390297,2008-05-25,525,True,True,airport
967218,37.7778511 -122.40332,2008-05-25,525,True,True,
967218,37.7483711 -122.404129,2008-05-25,525,True,True,
835905,37.7840004 -122.406754,2008-05-19,457,True,False,mall
835905,37.7316093 -122.404533,2008-05-19,457,True,False,intersection_101_280
835905,37.6178703 -122.38578,2008-05-19,457,True,False,airport
360801,37.7848587 -122.404114,2008-06-08,197,True,True,mall
360801,37.7859383 -122.406258,2008-06-08,197,True,True,mall
360801,37.7340508 -122.406151,2008-06-08,197,True,True,intersection_101_280
360801,37.7800293 -122.399818,2008-06-08,197,True,True,
360801,37.7711792 -122.406158,2008-06-08,197,True,True,
360801,37.7755585 -122.405823,2008-06-08,197,True,True,
360801,37.7695389 -122.405548,2008-06-08,197,True,True,
360801,37.7610817 -122.406319,2008-06-08,197,True,True,
360801,37.7821388 -122.401283,2008-06-08,197,True,True,
360801,37.7476807 -122.404289,2008-06-08,197,True,True,
360801,37.6819801 -122.389122,2008-06-08,197,True,True,
360801,37.6193085 -122.399918,2008-06-08,197,True,True,
360801,37.6953697 -122.392143,2008-06-08,197,True,True,
360801,37.7211685 -122.400261,2008-06-08,197,True,True,
360801,37.6325798 -122.403481,2008-06-08,197,True,True,
672111,37.7851295 -122.404663,2008-05-25,369,True,True,mall
672111,37.7836914 -122.402969,2008-05-25,369,True,True,
672111,37.7805786 -122.39962,2008-05-25,369,True,True,
672111,37.7580795 -122.404823,2008-05-25,369,True,True,
672111,37.7177887 -122.399307,2008-05-25,369,True,True,
672111,37.7045212 -122.394211,2008-05-25,369,True,True,
672111,37.6240005 -122.401466,2008-05-25,369,True,True,
409983,37.7353096 -122.406937,2008-06-09,220,True,True,intersection_101_280
409983,37.6180115 -122.386017,2008-06-09,220,True,True,airport
475525,37.7856293 -122.407242,2008-05-30,259,True,True,mall
475525,37.7327118 -122.405342,2008-05-30,259,True,True,intersection_101_280
475525,37.6178284 -122.386993,2008-05-30,259,True,True,airport
475525,37.6174011 -122.387604,2008-05-30,259,True,True,airport
475525,37.6148987 -122.390968,2008-05-30,259,True,True,airport
475525,37.6178703 -122.387016,2008-05-30,259,True,True,airport
475525,37.6178284 -122.386948,2008-05-30,259,True,True,airport
475525,37.7815285 -122.400551,2008-05-30,259,True,True,
475525,37.7719612 -122.406563,2008-05-30,259,True,True,
475525,37.7775497 -122.402786,2008-05-30,259,True,True,
475525,37.7675018 -122.40538,2008-05-30,259,True,True,
475520,37.7358284 -122.407173,2008-05-30,259,True,True,intersection_101_280
475520,37.6178894 -122.385612,2008-05-30,259,True,True,airport
475520,37.617691 -122.385231,2008-05-30,259,True,True,airport
475520,37.6179008 -122.385597,2008-05-30,259,True,True,airport
475520,37.6150208 -122.390266,2008-05-30,259,True,True,airport
475520,37.6178894 -122.385612,2008-05-30,259,True,True,airport
475520,37.78368 -122.403458,2008-05-30,259,True,True,
475520,37.7794495 -122.400391,2008-05-30,259,True,True,
475520,37.7488403 -122.403992,2008-05-30,259,True,True,
475520,37.7603302 -122.406464,2008-05-30,259,True,True,
475520,37.7836189 -122.402588,2008-05-30,259,True,True,
475520,37.7705612 -122.405899,2008-05-30,259,True,True,
475520,37.7104607 -122.395576,2008-05-30,259,True,True,
475520,37.6374092 -122.404694,2008-05-30,259,True,True,
475520,37.6508293 -122.406898,2008-05-30,259,True,True,
475520,37.6604385 -122.404068,2008-05-30,259,True,True,
475531,37.7689896 -122.405518,2008-05-30,259,True,True,
737681,37.7354202 -122.40696,2008-05-23,404,True,True,intersection_101_280
737681,37.7774086 -122.403931,2008-05-23,404,True,True,
737681,37.7739716 -122.406883,2008-05-23,404,True,True,
737681,37.7621117 -122.405823,2008-05-23,404,True,True,
737681,37.6144714 -122.392899,2008-05-23,404,True,True,
737681,37.6468201 -122.406548,2008-05-23,404,True,True,
737681,37.6700592 -122.392601,2008-05-23,404,True,True,
737681,37.622509 -122.40094,2008-05-23,404,True,True,
737681,37.7229385 -122.401039,2008-05-23,404,True,True,
737681,37.7102585 -122.395508,2008-05-23,404,True,True,
65964,37.7366295 -122.407623,2008-06-01,37,True,True,intersection_101_280
65964,37.6174393 -122.38633,2008-06-01,37,True,True,airport
65964,37.7837296 -122.402946,2008-06-01,37,True,True,
65964,37.78265 -122.40155,2008-06-01,37,True,True,
65964,37.7764091 -122.40464,2008-06-01,37,True,True,
65964,37.763031 -122.405296,2008-06-01,37,True,True,
65964,37.74963 -122.403702,2008-06-01,37,True,True,
917976,37.7434616 -122.406174,2008-05-17,500,True,False,
917976,37.7652016 -122.405151,2008-05-17,500,True,False,
917976,37.7771111 -122.403503,2008-05-17,500,True,False,
917976,37.6172791 -122.399208,2008-05-17,500,True,False,
917976,37.7171707 -122.399261,2008-05-17,500,True,False,
917976,37.6304512 -122.403252,2008-05-17,500,True,False,
917976,37.6911812 -122.391289,2008-05-17,500,True,False,
917976,37.6777992 -122.388519,2008-05-17,500,True,False,
573921,37.6150208 -122.390228,2008-05-26,314,True,True,airport
573921,37.6149406 -122.385338,2008-05-26,314,True,True,airport
573921,37.61483 -122.385307,2008-05-26,314,True,True,airport
573921,37.6149406 -122.385338,2008-05-26,314,True,True,airport
573921,37.7740707 -122.406837,2008-05-26,314,True,True,
573921,37.7604408 -122.406502,2008-05-26,314,True,True,
573921,37.7823105 -122.401527,2008-05-26,314,True,True,
573921,37.6672401 -122.395309,2008-05-26,314,True,True,
573921,37.6167793 -122.399071,2008-05-26,314,True,True,
573921,37.6797981 -122.388702,2008-05-26,314,True,True,
573921,37.6932411 -122.391731,2008-05-26,314,True,True,
573921,37.6569595 -122.406319,2008-05-26,314,True,True,
573921,37.6433105 -122.406281,2008-05-26,314,True,True,
573921,37.7201805 -122.400047,2008-05-26,314,True,True,
524811,37.6403389 -122.405952,2008-05-19,290,True,False,
492058,37.7299004 -122.403816,2008-06-01,269,True,False,intersection_101_280
492058,37.7804985 -122.399597,2008-06-01,269,True,False,
492058,37.7436485 -122.406021,2008-06-01,269,True,False,
492058,37.7569885 -122.403641,2008-06-01,269,True,False,
492058,37.7705688 -122.40583,2008-06-01,269,True,False,
492058,37.7815018 -122.400467,2008-06-01,269,True,False,
492058,37.6418915 -122.406197,2008-06-01,269,True,False,
492058,37.677681 -122.388451,2008-06-01,269,True,False,
492058,37.6154289 -122.398582,2008-06-01,269,True,False,
475685,37.7847404 -122.404381,2008-06-01,259,True,False,mall
475685,37.730629 -122.404182,2008-06-01,259,True,False,intersection_101_280
475685,37.617939 -122.386887,2008-06-01,259,True,False,airport
475685,37.6146584 -122.392342,2008-06-01,259,True,False,airport
475685,37.6179085 -122.386917,2008-06-01,259,True,False,airport
967218,37.7841797 -122.408348,2008-05-25,525,True,True,mall
967218,37.7350693 -122.406776,2008-05-25,525,True,True,intersection_101_280
967218,37.6148415 -122.385323,2008-05-25,525,True,True,airport
967218,37.6148415 -122.3853,2008-05-25,525,True,True,airport
180797,37.7612801 -122.406273,2008-05-18,100,True,True,
180797,37.7477913 -122.404266,2008-05-18,100,True,True,
180797,37.7084312 -122.395088,2008-05-18,100,True,True,
180797,37.6309204 -122.40329,2008-05-18,100,True,True,
180797,37.6945496 -122.392014,2008-05-18,100,True,True,
311891,37.7715416 -122.406349,2008-06-02,172,True,False,
311891,37.7800484 -122.399902,2008-06-02,172,True,False,
311891,37.7584381 -122.405342,2008-06-02,172,True,False,
311891,37.6287384 -122.402977,2008-06-02,172,True,False,
311891,37.6661186 -122.3964,2008-06-02,172,True,False,
311891,37.6555405 -122.406837,2008-06-02,172,True,False,
311891,37.642189 -122.406227,2008-06-02,172,True,False,
311891,37.6917801 -122.39138,2008-06-02,172,True,False,
311891,37.718441 -122.39959,2008-06-02,172,True,False,
705120,37.6150208 -122.390297,2008-06-03,386,True,True,airport
705120,37.7462387 -122.404747,2008-06-03,386,True,True,
705120,37.7803383 -122.403511,2008-06-03,386,True,True,
705120,37.7726212 -122.406776,2008-06-03,386,True,True,
311935,37.7844696 -122.404259,2008-06-03,172,True,False,mall
311935,37.6144905 -122.389633,2008-06-03,172,True,False,airport
311935,37.6146088 -122.389709,2008-06-03,172,True,False,airport
311935,37.7441292 -122.405632,2008-06-03,172,True,False,
557704,37.7329292 -122.405479,2008-06-02,305,True,True,intersection_101_280
623233,37.7275581 -122.402901,2008-06-08,341,True,True,intersection_101_280
623233,37.7665596 -122.405281,2008-06-08,341,True,True,
623233,37.7532005 -122.403038,2008-06-08,341,True,True,
623233,37.7405014 -122.407944,2008-06-08,341,True,True,
623233,37.7781982 -122.401939,2008-06-08,341,True,True,
623233,37.6376114 -122.404839,2008-06-08,341,True,True,
262797,37.758049 -122.40477,2008-05-21,143,True,False,
262797,37.7830887 -122.403023,2008-05-21,143,True,False,
262797,37.7445984 -122.405373,2008-05-21,143,True,False,
262797,37.7782593 -122.401848,2008-05-21,143,True,False,
262797,37.7180901 -122.399437,2008-05-21,143,True,False,
885401,37.7323112 -122.40506,2008-05-29,483,True,True,intersection_101_280
885401,37.7743988 -122.406578,2008-05-29,483,True,True,
885401,37.7808113 -122.399948,2008-05-29,483,True,True,
885401,37.7680397 -122.405357,2008-05-29,483,True,True,
885401,37.7593002 -122.406052,2008-05-29,483,True,True,
885401,37.7792282 -122.40062,2008-05-29,483,True,True,
901813,37.7301598 -122.404007,2008-05-22,492,True,False,intersection_101_280
901813,37.6180191 -122.385918,2008-05-22,492,True,False,airport
344816,37.7298813 -122.403893,2008-06-07,189,True,True,intersection_101_280
344816,37.6176414 -122.38546,2008-06-07,189,True,True,airport
344816,37.7803688 -122.399673,2008-06-07,189,True,True,
344816,37.7434692 -122.406181,2008-06-07,189,True,True,
344816,37.7038994 -122.394081,2008-06-07,189,True,True,
344816,37.6877213 -122.39048,2008-06-07,189,True,True,
344816,37.674469 -122.389572,2008-06-07,189,True,True,
17145,37.7345581 -122.406502,2008-06-04,10,True,True,intersection_101_280
17145,37.61549 -122.384483,2008-06-04,10,True,True,airport
17145,37.6150284 -122.384933,2008-06-04,10,True,True,airport
17145,37.747921 -122.404266,2008-06-04,10,True,True,
17145,37.7821693 -122.401543,2008-06-04,10,True,True,
17145,37.7611809 -122.406349,2008-06-04,10,True,True,
17145,37.7747498 -122.406517,2008-06-04,10,True,True,
17145,37.6190605 -122.399811,2008-06-04,10,True,True,
17145,37.6687088 -122.39402,2008-06-04,10,True,True,
17145,37.6453781 -122.406517,2008-06-04,10,True,True,
17145,37.6589584 -122.405373,2008-06-04,10,True,True,
17145,37.6320801 -122.403427,2008-06-04,10,True,True,
17145,37.6820908 -122.389236,2008-06-04,10,True,True,
17145,37.6952095 -122.392197,2008-06-04,10,True,True,
17145,37.7216797 -122.400581,2008-06-04,10,True,True,
17145,37.7088203 -122.395218,2008-06-04,10,True,True,
885492,37.6152992 -122.389771,2008-05-30,483,True,True,airport
885492,37.6143608 -122.390472,2008-05-30,483,True,True,airport
885492,37.6152496 -122.389923,2008-05-30,483,True,True,airport
885492,37.6152916 -122.389771,2008-05-30,483,True,True,airport
885492,37.7779694 -122.402313,2008-05-30,483,True,True,
885492,37.7438812 -122.405861,2008-05-30,483,True,True,
885492,37.7572517 -122.403831,2008-05-30,483,True,True,
148240,37.7369194 -122.407768,2008-06-03,79,True,True,intersection_101_280
148240,37.6147194 -122.39193,2008-06-03,79,True,True,airport
148240,37.7627182 -122.40551,2008-06-03,79,True,True,
148240,37.7502899 -122.403519,2008-06-03,79,True,True,
148240,37.7749481 -122.406448,2008-06-03,79,True,True,
148240,37.7820511 -122.399948,2008-06-03,79,True,True,
148240,37.7240181 -122.401543,2008-06-03,79,True,True,
148240,37.6487999 -122.406776,2008-06-03,79,True,True,
148240,37.697731 -122.392792,2008-06-03,79,True,True,
148240,37.6220016 -122.400772,2008-06-03,79,True,True,
803627,37.7845306 -122.404266,2008-06-08,438,True,True,mall
803627,37.7856712 -122.406143,2008-06-08,438,True,True,mall
803627,37.7335587 -122.405762,2008-06-08,438,True,True,intersection_101_280
803629,37.7554703 -122.403198,2008-06-08,438,True,False,
803629,37.7798805 -122.400017,2008-06-08,438,True,False,
803629,37.7834206 -122.402901,2008-06-08,438,True,False,
803629,37.7688103 -122.40551,2008-06-08,438,True,False,
803629,37.7027206 -122.39386,2008-06-08,438,True,False,
803629,37.6894989 -122.390839,2008-06-08,438,True,False,
803627,37.6152802 -122.384613,2008-06-08,438,True,True,airport
803627,37.6153107 -122.384651,2008-06-08,438,True,True,airport
803627,37.6152802 -122.384613,2008-06-08,438,True,True,airport
492372,37.6153908 -122.384613,2008-06-05,269,True,True,airport
492372,37.6153488 -122.384598,2008-06-05,269,True,True,airport
492372,37.7083397 -122.39505,2008-06-04,269,True,True,
492372,37.6321716 -122.403343,2008-06-05,269,True,True,
492372,37.7427216 -122.406776,2008-06-04,269,True,True,
672607,37.7757683 -122.40554,2008-06-02,369,True,False,
672607,37.6193619 -122.399963,2008-06-02,369,True,False,
672607,37.6962891 -122.392372,2008-06-02,369,True,False,
672607,37.7222786 -122.400726,2008-06-02,369,True,False,
672607,37.709549 -122.39534,2008-06-02,369,True,False,
492372,37.7559395 -122.403221,2008-06-04,269,True,True,
492372,37.7695999 -122.40551,2008-06-04,269,True,True,
672601,37.7289886 -122.403473,2008-06-02,369,True,True,intersection_101_280
672601,37.7551498 -122.403168,2008-06-02,369,True,True,
672601,37.7834702 -122.403137,2008-06-02,369,True,True,
672601,37.7419815 -122.407303,2008-06-02,369,True,True,
672601,37.6951218 -122.392113,2008-06-02,369,True,True,
672601,37.7166214 -122.398972,2008-06-02,369,True,True,
672601,37.6455383 -122.406509,2008-06-02,369,True,True,
115563,37.7838898 -122.407967,2008-06-01,63,True,True,mall
115563,37.7803192 -122.403992,2008-06-01,63,True,True,
115563,37.7477798 -122.404266,2008-06-01,63,True,True,
115563,37.7725792 -122.40683,2008-06-01,63,True,True,
115563,37.7774086 -122.403961,2008-06-01,63,True,True,
115563,37.6728287 -122.390442,2008-06-01,63,True,True,
115563,37.6421509 -122.406227,2008-06-01,63,True,True,
476012,37.6178207 -122.386978,2008-06-09,259,True,False,airport
115565,37.7823906 -122.406174,2008-06-01,63,True,True,mall
476012,37.7823181 -122.401657,2008-06-09,259,True,False,
476012,37.6399002 -122.405762,2008-06-09,259,True,False,
476012,37.6757088 -122.388924,2008-06-09,259,True,False,
115599,37.7414513 -122.407608,2008-06-02,63,True,True,
115599,37.7835503 -122.402977,2008-06-02,63,True,True,
115599,37.768261 -122.405449,2008-06-02,63,True,True,
115599,37.6722908 -122.390808,2008-06-02,63,True,True,
115599,37.7151108 -122.398232,2008-06-02,63,True,True,
115599,37.7021904 -122.393723,2008-06-02,63,True,True,
115599,37.6136093 -122.394753,2008-06-02,63,True,True,
263584,37.6984901 -122.392853,2008-05-29,143,True,True,
263584,37.6241493 -122.401573,2008-05-29,143,True,True,
803749,37.7849388 -122.40461,2008-05-17,439,True,False,mall
803749,37.7795181 -122.400352,2008-05-17,439,True,False,
803749,37.6255989 -122.402122,2008-05-17,439,True,False,
803749,37.6763115 -122.388779,2008-05-17,439,True,False,
246702,37.7799911 -122.399872,2008-05-23,134,True,True,
246702,37.7578011 -122.40448,2008-05-23,134,True,True,
246702,37.7442513 -122.40564,2008-05-23,134,True,True,
246702,37.783371 -122.40287,2008-05-23,134,True,True,
246702,37.7710114 -122.40609,2008-05-23,134,True,True,
246702,37.7046509 -122.394257,2008-05-23,134,True,True,
246702,37.7176018 -122.399277,2008-05-23,134,True,True,
246702,37.6590614 -122.405159,2008-05-23,134,True,True,
246702,37.6914482 -122.391281,2008-05-23,134,True,True,
541619,37.78339 -122.402893,2008-06-07,297,True,True,
541619,37.7742004 -122.40667,2008-06-07,297,True,True,
541619,37.7609596 -122.406357,2008-06-07,297,True,True,
541619,37.6686401 -122.393959,2008-06-07,297,True,True,
541619,37.6588211 -122.405312,2008-06-07,297,True,True,
541619,37.6816101 -122.389076,2008-06-07,297,True,True,
541619,37.6190186 -122.399811,2008-06-07,297,True,True,
541619,37.6949997 -122.392143,2008-06-07,297,True,True,
541619,37.7210808 -122.400307,2008-06-07,297,True,True,
541619,37.7082787 -122.395081,2008-06-07,297,True,True,
541619,37.645401 -122.406479,2008-06-07,297,True,True,
541619,37.6321106 -122.403473,2008-06-07,297,True,True,
263135,37.7364082 -122.407516,2008-05-25,143,True,True,intersection_101_280
263135,37.6147385 -122.391891,2008-05-25,143,True,True,airport
263135,37.7838516 -122.401939,2008-05-25,143,True,True,
263135,37.788311 -122.402412,2008-05-25,143,True,True,
263135,37.7871895 -122.402496,2008-05-25,143,True,True,
263135,37.7758217 -122.405579,2008-05-25,143,True,True,
263135,37.7494316 -122.403801,2008-05-25,143,True,True,
263135,37.6706581 -122.392113,2008-05-25,143,True,True,
263135,37.7105789 -122.39566,2008-05-25,143,True,True,
263135,37.6841393 -122.389702,2008-05-25,143,True,True,
263135,37.6974411 -122.392723,2008-05-25,143,True,True,
263135,37.7236519 -122.401367,2008-05-25,143,True,True,
885770,37.6169815 -122.387749,2008-06-02,483,True,True,airport
885770,37.782589 -122.401154,2008-06-02,483,True,True,
345590,37.6682816 -122.394318,2008-05-23,190,True,True,
345590,37.6449509 -122.406487,2008-05-23,190,True,True,
345590,37.6183281 -122.399681,2008-05-23,190,True,True,
738310,37.7858887 -122.406052,2008-05-31,404,True,False,mall
738310,37.6147499 -122.391777,2008-05-31,404,True,False,airport
738310,37.6153793 -122.38765,2008-05-31,404,True,False,airport
738310,37.7592888 -122.406097,2008-05-31,404,True,False,
738310,37.7729797 -122.406769,2008-05-31,404,True,False,
738310,37.7502899 -122.403442,2008-05-31,404,True,False,
738310,37.783329 -122.403053,2008-05-31,404,True,False,
738310,37.6656113 -122.396896,2008-05-31,404,True,False,
738310,37.7050896 -122.394402,2008-05-31,404,True,False,
738310,37.6413803 -122.406143,2008-05-31,404,True,False,
738310,37.7121315 -122.396049,2008-05-31,404,True,False,
738310,37.6150208 -122.3983,2008-05-31,404,True,False,
738310,37.6780014 -122.388474,2008-05-31,404,True,False,
1039,37.7854195 -122.407898,2008-05-30,1,True,False,mall
1039,37.715229 -122.398277,2008-05-30,1,True,False,
869423,37.785141 -122.404778,2008-05-30,474,True,False,mall
869423,37.7303886 -122.404121,2008-05-30,474,True,False,intersection_101_280
869423,37.6279602 -122.402802,2008-05-30,474,True,False,
869423,37.7042084 -122.394119,2008-05-30,474,True,False,
869423,37.691021 -122.391151,2008-05-30,474,True,False,
738338,37.6179199 -122.386253,2008-05-31,404,True,False,airport
738338,37.7446213 -122.40538,2008-05-31,404,True,False,
738338,37.7580299 -122.40477,2008-05-31,404,True,False,
738338,37.6665688 -122.395927,2008-05-31,404,True,False,
738338,37.7182617 -122.399498,2008-05-31,404,True,False,
738338,37.7053719 -122.39447,2008-05-31,404,True,False,
738338,37.6297913 -122.403229,2008-05-31,404,True,False,
738338,37.6430283 -122.406311,2008-05-31,404,True,False,
738338,37.6921501 -122.391434,2008-05-31,404,True,False,
410683,37.78405 -122.408028,2008-05-19,222,True,True,mall
607305,37.7856903 -122.406357,2008-05-26,332,True,False,mall
607305,37.7418785 -122.40741,2008-05-26,332,True,False,
607305,37.780571 -122.399612,2008-05-26,332,True,False,
607305,37.7552414 -122.403198,2008-05-26,332,True,False,
607305,37.7154312 -122.398422,2008-05-26,332,True,False,
607305,37.6247711 -122.401772,2008-05-26,332,True,False,
607305,37.6891289 -122.390778,2008-05-26,332,True,False,
607305,37.6757584 -122.388908,2008-05-26,332,True,False,
